2024-06-05 15:57:30 | INFO | controller | args: Namespace(host='0.0.0.0', port=10050, dispatch_method='shortest_queue')
2024-06-05 17:15:02 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:15:02 | INFO | stdout | INFO:     10.140.24.109:30937 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:15:17 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:15:17 | INFO | stdout | INFO:     10.140.24.109:30945 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:15:32 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:15:32 | INFO | stdout | INFO:     10.140.24.109:30951 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:15:47 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:15:47 | INFO | stdout | INFO:     10.140.24.109:30959 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:16:02 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:16:02 | INFO | stdout | INFO:     10.140.24.109:30969 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:16:17 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:16:18 | INFO | stdout | INFO:     10.140.24.109:30977 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:16:33 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:16:33 | INFO | stdout | INFO:     10.140.24.109:30983 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:16:48 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:16:48 | INFO | stdout | INFO:     10.140.24.109:30991 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:17:03 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:17:03 | INFO | stdout | INFO:     10.140.24.109:31001 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:17:18 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:17:18 | INFO | stdout | INFO:     10.140.24.109:31009 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:17:33 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:17:33 | INFO | stdout | INFO:     10.140.24.109:31015 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:17:48 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:17:48 | INFO | stdout | INFO:     10.140.24.109:31023 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:18:03 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:18:03 | INFO | stdout | INFO:     10.140.24.109:31035 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:18:18 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:18:18 | INFO | stdout | INFO:     10.140.24.109:31043 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:18:33 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:18:33 | INFO | stdout | INFO:     10.140.24.109:31049 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:18:48 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:18:48 | INFO | stdout | INFO:     10.140.24.109:31057 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:19:03 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:19:03 | INFO | stdout | INFO:     10.140.24.109:31067 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:19:18 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:19:18 | INFO | stdout | INFO:     10.140.24.109:31075 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:19:33 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:19:33 | INFO | stdout | INFO:     10.140.24.109:31081 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:19:48 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:19:48 | INFO | stdout | INFO:     10.140.24.109:31089 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:20:03 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:20:03 | INFO | stdout | INFO:     10.140.24.109:31099 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:20:18 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:20:18 | INFO | stdout | INFO:     10.140.24.109:31107 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:20:33 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:20:33 | INFO | stdout | INFO:     10.140.24.109:31113 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:20:48 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:20:48 | INFO | stdout | INFO:     10.140.24.109:31121 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:21:03 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:21:03 | INFO | stdout | INFO:     10.140.24.109:31131 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:21:18 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:21:18 | INFO | stdout | INFO:     10.140.24.109:31139 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:21:33 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:21:33 | INFO | stdout | INFO:     10.140.24.109:31145 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:21:48 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:21:48 | INFO | stdout | INFO:     10.140.24.109:31153 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:22:03 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:22:03 | INFO | stdout | INFO:     10.140.24.109:31163 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:22:18 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:22:18 | INFO | stdout | INFO:     10.140.24.109:31171 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:22:33 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:22:33 | INFO | stdout | INFO:     10.140.24.109:31201 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:22:48 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:22:48 | INFO | stdout | INFO:     10.140.24.109:31209 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:23:03 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:23:03 | INFO | stdout | INFO:     10.140.24.109:31219 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:23:19 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:23:19 | INFO | stdout | INFO:     10.140.24.109:31227 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:23:34 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:23:34 | INFO | stdout | INFO:     10.140.24.109:31233 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:23:49 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:23:49 | INFO | stdout | INFO:     10.140.24.109:31241 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:24:04 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:24:04 | INFO | stdout | INFO:     10.140.24.109:31251 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:24:19 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:24:19 | INFO | stdout | INFO:     10.140.24.109:31259 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:24:34 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:24:34 | INFO | stdout | INFO:     10.140.24.109:31265 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:24:49 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:24:49 | INFO | stdout | INFO:     10.140.24.109:31273 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:25:04 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:25:04 | INFO | stdout | INFO:     10.140.24.109:31283 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:25:19 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:25:19 | INFO | stdout | INFO:     10.140.24.109:31291 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:25:34 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:25:34 | INFO | stdout | INFO:     10.140.24.109:31297 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:25:49 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:25:49 | INFO | stdout | INFO:     10.140.24.109:31305 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:26:04 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:26:04 | INFO | stdout | INFO:     10.140.24.109:31315 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:26:19 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:26:19 | INFO | stdout | INFO:     10.140.24.109:31323 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:26:34 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:26:34 | INFO | stdout | INFO:     10.140.24.109:31329 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:26:49 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:26:49 | INFO | stdout | INFO:     10.140.24.109:31337 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:27:04 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:27:04 | INFO | stdout | INFO:     10.140.24.109:31347 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:27:19 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:27:19 | INFO | stdout | INFO:     10.140.24.109:31355 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:27:34 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:27:34 | INFO | stdout | INFO:     10.140.24.109:31361 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:27:49 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:27:49 | INFO | stdout | INFO:     10.140.24.109:31369 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:28:04 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:28:04 | INFO | stdout | INFO:     10.140.24.109:31379 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:28:19 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:28:19 | INFO | stdout | INFO:     10.140.24.109:31387 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:28:34 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:28:34 | INFO | stdout | INFO:     10.140.24.109:31393 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:28:49 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:28:49 | INFO | stdout | INFO:     10.140.24.109:31401 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:29:04 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:29:04 | INFO | stdout | INFO:     10.140.24.109:31411 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:29:19 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:29:19 | INFO | stdout | INFO:     10.140.24.109:31419 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:29:34 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:29:34 | INFO | stdout | INFO:     10.140.24.109:31425 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:29:49 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:29:49 | INFO | stdout | INFO:     10.140.24.109:31433 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:30:04 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:30:05 | INFO | stdout | INFO:     10.140.24.109:31443 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:30:20 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:30:20 | INFO | stdout | INFO:     10.140.24.109:31451 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:30:35 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:30:35 | INFO | stdout | INFO:     10.140.24.109:31457 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:30:50 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:30:50 | INFO | stdout | INFO:     10.140.24.109:31465 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:31:05 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:31:05 | INFO | stdout | INFO:     10.140.24.109:31475 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:31:20 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:31:20 | INFO | stdout | INFO:     10.140.24.109:31483 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:31:35 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:31:35 | INFO | stdout | INFO:     10.140.24.109:31489 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:31:50 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:31:50 | INFO | stdout | INFO:     10.140.24.109:31497 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:32:05 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:32:05 | INFO | stdout | INFO:     10.140.24.109:31885 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:32:20 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:32:20 | INFO | stdout | INFO:     10.140.24.109:33209 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:32:35 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:32:35 | INFO | stdout | INFO:     10.140.24.109:35157 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-06-05 17:32:50 | INFO | controller | Receive heart beat. http://10.140.24.109:10052
2024-06-05 17:32:50 | INFO | stdout | INFO:     10.140.24.109:37708 - "POST /receive_heart_beat HTTP/1.1" 200 OK
slurmstepd: error: *** JOB 3528923 ON SH-IDC1-10-140-24-63 CANCELLED AT 2024-06-05T17:32:57 ***
